"unique_id","DOI","file_name"
186100,"10.1016/j.resconrec.2016.03.006","id_186100_dou_2018"
186217,"10.1007/s12665-015-5191-z","id_186217_vesper_2016"
186273,"10.1016/j.buildenv.2009.08.022","id_186273_acquaye_2010"
186315,"10.4337/9781781954775.00017","id_186315_keessen_2014"
186392,"10.1016/j.scs.2020.102310","id_186392_fan_2020"
186426,"10.1016/j.jechem.2020.04.065","id_186426_zhao_2021"
186532,"10.1111/j.1442-8903.2011.00624.x","id_186532_fitzsimons_2012"
186571,"10.3390/su6063669","id_186571_liu_2014"
186915,"10.3389/fenrg.2020.00082","id_186915_liang_2020"
187015,"10.1080/15339114.2015.1059056","id_187015_mathai_2015"
187020,"10.1108/IJCCSM-03-2014-0033","id_187020_taylor_2016"
187054,"10.1016/j.jbusres.2019.07.003","id_187054_wang_2019"
187073,NA,"id_187073_theodoro_2021"
187094,"10.1016/j.enpol.2011.02.035","id_187094_jaccard_2011"
187135,"10.1007/s10273-019-2415-y","id_187135_bardt_2019"
187214,NA,"id_187214_de_2017"
187266,"10.4028/www.scientific.net/AMR.726-731.1596","id_187266_zhong_2013"
187272,"10.1016/j.energy.2020.118378","id_187272_viesi_2020"
187293,"10.3390/su13020839","id_187293_gohlich_2021"
187302,"10.1016/j.egypro.2013.06.397","id_187302_borissova_2013"
187385,"10.1016/j.gloenvcha.2017.11.001","id_187385_roelfsema_2018"
187407,"10.1016/j.apenergy.2013.07.016","id_187407_weiser_2014"
187452,NA,"id_187452_garde_2012"
187475,NA,"id_187475_nakamichi_2013"
187492,"10.1016/j.jclepro.2020.124580","id_187492_dos_2021"
187505,"10.1080/00207543.2019.1680894","id_187505_timperio_2020"
187518,NA,"id_187518_salvalai_2010"
187567,"10.1063/1.3456367","id_187567_bhatt_2010"
187585,"10.1007/s11367-015-0986-4","id_187585_miotti_2017"
187627,"10.1007/s10113-017-1146-0","id_187627_oliveira_2018"
187642,NA,"id_187642_glanville_2020"
187693,"10.3390/land10121310","id_187693_guo_2021"
187737,"10.5558/tfc87048-1","id_187737_shahi_2011"
187774,"10.1017/CBO9781139248792.016","id_187774_iseman_2015"
187786,"10.3390/w13223265","id_187786_chen_2021"
187788,"10.1016/j.jclepro.2018.05.161","id_187788_xiong_2018"
187814,"10.3390/en12142766","id_187814_van_2019"
187816,"10.1016/j.apenergy.2017.04.067","id_187816_mariaud_2017"
187839,"10.3390/en12040601","id_187839_xie_2019"
187915,"10.3390/su13179592","id_187915_caprino_2021"
187999,NA,"id_187999_no_2010"
188043,"10.1016/j.eiar.2021.106655","id_188043_ledda_2021"
188053,"10.1016/j.apenergy.2017.02.017","id_188053_arodudu_2017"
188088,"10.1016/j.esd.2011.01.005","id_188088_egeskog_2011"
188096,"10.1890/13-1694.1","id_188096_adler_2015"
188158,"10.3141/2572-09","id_188158_sussman_2016"
188198,"10.1016/j.sbspro.2014.01.082","id_188198_fahmi_2014"
188223,"10.1111/gcb.12713","id_188223_gustafson_2015"
188248,"10.1016/j.tranpol.2016.08.008","id_188248_coffman_2017"
188258,"10.1016/j.enbuild.2017.09.036","id_188258_conticelli_2017"
188265,"10.1016/j.compchemeng.2021.107223","id_188265_vazquez_2021"
188281,"10.1080/01944363.2010.499830","id_188281_daniels_2010"
188284,"10.1016/j.jenvman.2016.01.030","id_188284_monge_2016"
188329,"10.1016/j.rser.2021.110893","id_188329_chen_2021"
188360,"10.3390/ijgi9050324","id_188360_guo_2020"
188412,"10.3390/app11031279","id_188412_shehadeh_2021"
188457,"10.1016/j.envsci.2019.03.013","id_188457_yona_2019"
188561,"10.1016/j.ecolecon.2018.06.019","id_188561_tian_2018"
188566,"10.2298/TSCI151127109M","id_188566_matak_2016"
188575,"10.1080/02646811.2019.1584441","id_188575_minnerop_2019"
188589,"10.5547/01956574.37.1.edev","id_188589_de_2016"
188678,NA,"id_188678_marchi_2015"
188697,"10.1016/j.egyr.2020.11.054","id_188697_li_2020"
188730,NA,"id_188730_tommasi_2016"
188828,"10.1016/j.enconman.2014.01.043","id_188828_chiong_2014"
188871,"10.3390/en14071923","id_188871_perkovic_2021"
188898,"10.1007/978-3-319-47889-0_28","id_188898_bauer_2017"
188965,"10.1016/j.coal.2013.02.011","id_188965_karacan_2013"
189067,"10.1093/ijlct/ctab049","id_189067_gke_2021"
189152,"10.1029/2018GL081414","id_189152_zheng_2019"
189276,"10.1371/journal.pone.0160612","id_189276_ye_2016"
189334,"10.1007/s11356-021-16097-2","id_189334_wang_2021"
189342,"10.1016/j.rser.2019.109511","id_189342_zhai_2020"
189345,"10.1007/s11356-020-10947-1","id_189345_chen_2021"
189432,NA,"id_189432_sinkko_2015"
189470,"10.1016/j.energy.2021.122519","id_189470_wang_2021"
189596,"10.1016/j.enpol.2016.10.040","id_189596_whistance_2017"
189702,"10.1016/j.foreco.2015.04.004","id_189702_yocom_2015"
189894,"10.1088/1748-9326/abd352","id_189894_wang_2021"
190047,"10.1007/978-94-007-0785-6_22","id_190047_moffet_2011"
190048,"10.5194/piahs-369-13-2015","id_190048_kontar_2015"
190120,"10.1016/S1872-2067(19)63293-6","id_190120_ren_2019"
190375,NA,"id_190375_barbour_2011"
190400,NA,"id_190400_fu_2010"
190401,"10.1017/CBO9781139177788.016","id_190401_joosten_2016"
190402,"10.1162/GLEP_a_00310","id_190402_harrison_2015"
190410,NA,"id_190410_leggett_2012"
190411,NA,"id_190411_lattanzio_2012"
190506,NA,"id_190506_leggett_2012"
190541,NA,"id_190541_suzuki_2020"
190610,"10.1016/j.eneco.2013.07.002","id_190610_carvalho_2013"
190653,"10.1080/15568318.2016.1276651","id_190653_costa_2017"
190654,"10.1080/15568318.2016.1276651","id_190654_costa_2017"
190809,"10.21638/spbu05.2018.301","id_190809_zhigalov_2018"
190813,"10.1016/j.ocecoaman.2021.105919","id_190813_yin_2021"
190926,"10.2495/CP110081","id_190926_errico_2011"
190928,"10.1016/j.proeng.2011.11.2071","id_190928_erioli_2011"
190942,"10.1049/cp.2019.0165","id_190942_lesniewska_2019"
190972,NA,"id_190972_hoong_2010"
191106,"10.5194/bg-18-1375-2021","id_191106_vernooij_2021"
191202,"10.1016/j.enconman.2019.111878","id_191202_hosseini_2019"
191208,"10.1201/b15934","id_191208_hinrichsrahlwes_2013"
191214,"10.1115/1.4047255","id_191214_zheng_2020"
191275,"10.1016/j.enconman.2015.03.024","id_191275_song_2015"
191415,"10.1016/j.energy.2018.03.105","id_191415_rm_2018"
191464,"10.1260/0958-305X.25.3-4.519","id_191464_fan_2014"
191504,"10.18280/ijht.34S212","id_191504_delmastro_2016"
191559,"10.1111/avsc.12110","id_191559_ellsworth_2014"
191601,"10.1016/j.scitotenv.2018.01.110","id_191601_yang_2018"
191626,"10.1016/j.egypro.2011.03.396","id_191626_liu_2011"
191633,"10.1007/s11707-016-0554-7","id_191633_li_2016"
191649,NA,"id_191649_da_2015"
191657,"10.3390/su11143858","id_191657_guo_2019"
191813,"10.1016/j.enbuild.2017.10.002","id_191813_liu_2018"
191861,"10.1007/978-3-319-95174-4_58","id_191861_attolico_2018"
191880,"10.1007/s40864-017-0058-0","id_191880_cao_2017"
191921,"10.1111/1745-5871.12001","id_191921_li_2013"
191929,"10.1002/2016JD025157","id_191929_johnson_2016"
191986,"10.1088/1748-9326/11/12/124027","id_191986_vahmani_2016"
191991,"10.1016/j.scitotenv.2018.07.072","id_191991_xu_2018"
192007,"10.1016/j.eneco.2019.104521","id_192007_zha_2019"
192034,"10.1016/j.enpol.2017.10.045","id_192034_haghi_2018"
192061,"10.1016/j.jwpe.2020.101383","id_192061_chipako_2020"
192088,"10.3390/su13063384","id_192088_almasri_2021"
192179,"10.3390/su14010378","id_192179_wai_2022"
192221,"10.1007/s11356-020-11971-x","id_192221_bai_2021"
192257,"10.1007/978-3-319-26950-4_25","id_192257_zhou_2017"
192267,"10.1201/b19239-27","id_192267_li_2016"
192376,"10.1016/j.proeng.2017.01.421","id_192376_son_2017"
192410,"10.1016/j.ijhydene.2019.03.067","id_192410_ishaq_2019"
192487,"10.1021/acs.est.5b03666","id_192487_cherchi_2015"
192513,"10.1016/j.protcy.2016.05.090","id_192513_knankumar_2016"
192597,"10.1007/s10661-020-08308-z","id_192597_mohsen_2020"
192641,"10.1016/j.enconman.2011.12.032","id_192641_yilmaz_2012"
192699,"10.1680/jenge.19.00224","id_192699_wang_2021"
192744,"10.4271/2014-01-2042","id_192744_elm_2014"
192756,"10.3103/S1068373911060033","id_192756_nadezhina_2011"
192984,"10.1080/10962247.2016.1226989","id_192984_evans_2017"
193059,"10.5194/acp-10-5257-2010","id_193059_decarlo_2010"
193061,"10.1021/acs.est.0c05386","id_193061_ars_2020"
193069,"10.1016/j.jobe.2019.100849","id_193069_ahmed_2019"
193169,"10.17559/TV-20150301094031","id_193169_dragicevic_2015"
193170,"10.17559/TV-20150301094031","id_193170_dragicevic_2015"
193190,"10.4028/www.scientific.net/AMR.361-363.1837","id_193190_han_2012"
193202,"10.1016/j.rser.2013.06.030","id_193202_peng_2013"
193281,NA,"id_193281_arnsfeld_2012"
193318,"10.1016/j.cosust.2018.02.010","id_193318_gomez_2018"
193358,"10.1016/j.jclepro.2019.01.119","id_193358_he_2019"
193378,"10.1016/j.jclepro.2016.07.202","id_193378_balaman_2016"
193379,"10.1016/j.jclepro.2016.07.202","id_193379_balaman_2016"
193432,"10.3168/jds.2017-13080","id_193432_martin_2017"
193545,"10.1021/acssuschemeng.8b05134","id_193545_cansinoloeza_2019"
193716,"10.1155/2017/9201640","id_193716_nitti_2017"
193731,"10.11591/ijeecs.v15.i2.pp1037-1045","id_193731_ramly_2019"
193755,NA,"id_193755_height_2010"
194015,"10.1080/07293682.2011.608690","id_194015_healy_2012"
194027,"10.3390/su9111953","id_194027_kenworthy_2017"
194028,"10.3390/su9111953","id_194028_kenworthy_2017"
194099,"10.1007/978-3-642-35804-3_3","id_194099_vu_2013"
194135,"10.1007/s11077-014-9206-5","id_194135_steurer_2015"
194158,"10.1016/j.techfore.2021.120578","id_194158_wang_2021"
194177,"10.1016/j.trf.2014.05.002","id_194177_buhler_2014"
194178,"10.30521/jes.938504","id_194178_kilkis_2021"
194245,"10.1504/IJICBM.2021.117478","id_194245_handa_2021"
194284,NA,"id_194284_lutzenberger_2019"
194339,NA,"id_194339_nesmith_2016"
194376,"10.1002/9781119941842.ch31","id_194376_ian_2012"
194500,"10.5194/bg-18-2487-2021","id_194500_purser_2021"
194541,"10.1029/2018GB006094","id_194541_chen_2019"
194781,"10.1080/10042857.2017.1405517","id_194781_tao_2017"
194791,"10.1007/s10584-018-2230-2","id_194791_drummond_2018"
194825,"10.1080/23251042.2017.1335380","id_194825_houser_2017"
194885,"10.5593/sgem2019/4.1/S19.125","id_194885_melece_2019"
194928,"10.1029/2011GL050205","id_194928_zickfeld_2012"
195001,"10.1016/j.apenergy.2018.02.171","id_195001_vaillancourt_2018"
195004,"10.1371/journal.pone.0165822","id_195004_van_2016"
195045,"10.1016/j.enpol.2013.03.027","id_195045_ackerman_2013"
195074,"10.1111/gcb.15674","id_195074_lpezfarrn_2021"
195092,"10.1080/03932729.2015.999419","id_195092_carafa_2015"
195191,NA,"id_195191_bonfante_2010"
195211,"10.1016/j.erss.2019.02.001","id_195211_dubois_2019"
195267,"10.1016/j.envsci.2012.09.004","id_195267_nakamura_2013"
195283,"10.1038/s41597-020-0571-y","id_195283_long_2020"
195290,"10.24411/9999-043A-2020-10017","id_195290_korneev_2020"
195414,"10.1016/j.renene.2012.11.004","id_195414_zhao_2013"
195458,"10.3390/en14144093","id_195458_snchezjacob_2021"
195466,"10.1016/j.trd.2016.02.019","id_195466_zhang_2018"
195504,NA,"id_195504_fletcher_2011"
195587,"10.1017/CBO9781139094610.005","id_195587_lawrence_2012"
195612,NA,"id_195612_cobleneal_2014"
195734,"10.1016/j.jenvman.2019.109393","id_195734_wang_2019"
195743,"10.1016/j.enbuild.2015.06.023","id_195743_gilbert_2016"
195802,"10.1088/1755-1315/588/2/022039","id_195802_hess_2020"
195807,"10.1016/j.jenvman.2019.07.018","id_195807_pardobosch_2019"
195900,NA,"id_195900_candris_2010"
195906,"10.1007/s13280-021-01545-7","id_195906_tsyganov_2021"
195908,"10.1177/1420326X15625724","id_195908_zhang_2017"
195975,"10.22616/ERDev2017.16.N171","id_195975_ivan_2017"
196347,"10.1016/j.enconman.2020.113786","id_196347_ascione_2021"
196362,"10.1016/j.enpol.2010.04.055","id_196362_doranova_2010"
196400,"10.1016/j.resconrec.2017.03.005","id_196400_lederer_2017"
196454,"10.1016/j.erss.2018.07.024","id_196454_kim_2018"
196467,"10.1051/e3sconf/202017213001","id_196467_ahmed_2020"
196493,"10.17516/1997-1370-0783","id_196493_mekush_2021"
196511,"10.1016/j.envdev.2021.100659","id_196511_najarzadeh_2021"
196593,"10.1007/s12205-021-2315-8","id_196593_yang_2022"
196714,"10.1111/nph.16246","id_196714_lee_2020"
196848,"10.1115/JRC2014-3793","id_196848_solis_2014"
196864,"10.1016/j.ecolecon.2014.06.009","id_196864_kim_2014"
196876,"10.3390/su12135319","id_196876_maragno_2020"
196913,"10.3390/rs10091334","id_196913_cui_2018"
196994,"10.5198/jtlu.2018.1209","id_196994_ford_2018"
197026,"10.1016/j.landusepol.2017.10.035","id_197026_martini_2018"
197028,"10.1016/j.scs.2021.102929","id_197028_gswein_2021"
197030,"10.1002/2014JG002818","id_197030_lu_2015"
197040,"10.1155/2021/9288895","id_197040_song_2021"
197124,"10.1016/j.jclepro.2021.127617","id_197124_hou_2021"
197175,NA,"id_197175_collaguazo_2019"
197243,"10.1111/gcbb.12686","id_197243_dolan_2020"
197263,"10.1016/j.forpol.2015.12.004","id_197263_soto_2016"
197267,NA,"id_197267_corkill_2020"
197295,"10.1080/14693062.2018.1427537","id_197295_woolf_2018"
197344,NA,"id_197344_errico_2019"
197614,"10.1016/j.jclepro.2014.03.046","id_197614_chuai_2015"
197693,"10.1007/s10098-016-1161-8","id_197693_esteves_2016"
197741,"10.1016/j.catena.2018.09.001","id_197741_couto_2019"
197742,"10.1016/j.catena.2018.09.001","id_197742_couto_2019"
197759,"10.1016/j.worlddev.2014.01.020","id_197759_rutten_2014"
197796,"10.3390/land10101020","id_197796_huang_2021"
197799,"10.1088/1748-9326/10/12/124004","id_197799_de_2015"
197835,"10.4028/www.scientific.net/AMR.518-523.6069","id_197835_liu_2012"
197865,NA,"id_197865_gandert_2013"
197946,"10.1002/ldr.3563","id_197946_xiong_2020"
197972,"10.1016/j.jclepro.2017.11.205","id_197972_zhu_2018"
197980,"10.1002/eap.1979","id_197980_mccauley_2019"
198019,"10.1088/1748-9326/ab5139","id_198019_batista_2019"
198048,"10.1038/s41598-017-18629-8","id_198048_heimdal_2018"
198186,"10.1016/j.resconrec.2021.105923","id_198186_qian_2022"
198518,"10.1016/j.quascirev.2015.08.019","id_198518_tinner_2015"
198652,"10.1016/j.quascirev.2009.09.015","id_198652_gehrels_2010"
198940,"10.1007/978-3-642-36645-1_31","id_198940_palme_2013"
199018,NA,"id_199018_hickson_2021"
199083,"10.3390/en15010198","id_199083_bi_2022"
199113,"10.1016/j.buildenv.2018.12.034","id_199113_lausselet_2019"
199117,"10.1016/j.solener.2012.02.010","id_199117_beccali_2012"
199119,"10.1016/j.biombioe.2009.12.011","id_199119_caserini_2010"
199123,"10.1016/j.jclepro.2011.06.026","id_199123_valente_2011"
199289,"10.1142/9781786348159_0001","id_199289_ruizcampillo_2020"
199481,"10.5547/01956574.36.2.8","id_199481_caron_2015"
199566,"10.1016/j.egypro.2012.11.154","id_199566_ferrari_2012"
199659,"10.1016/j.rtbm.2018.02.003","id_199659_lee_2018"
199685,"10.1016/j.aej.2020.01.027","id_199685_elsorady_2020"
199690,"10.1111/j.1540-6210.2011.02367.x","id_199690_schlager_2011"
199703,"10.4324/9781315164779","id_199703_moss_2018"
199720,"10.3389/fenvs.2020.545609","id_199720_lago_2020"
199752,NA,"id_199752_ahmad_2012"
199835,NA,"id_199835_colston_2019"
199895,NA,"id_199895_lindstad_2019"
199950,"10.1016/j.promfg.2015.11.014","id_199950_anityasari_2015"
199957,"10.1016/j.enpol.2012.04.009","id_199957_kua_2012"
199977,NA,"id_199977_kimura_2017"
200048,NA,"id_200048_wilson_2013"
200053,NA,"id_200053_porter_2012"
200106,NA,"id_200106_no_2013"
200115,"10.1016/j.jclepro.2021.127263","id_200115_marcello_2021"
200126,"10.1007/978-94-017-7453-6_12","id_200126_emery_2016"
200293,"10.1016/j.ecolecon.2013.09.008","id_200293_bayer_2013"
200311,"10.7717/peerj.11802","id_200311_robertson_2021"
200370,"10.1093/jiel/jgy010","id_200370_miranda_2018"
200465,"10.1007/978-3-642-13440-1_15","id_200465_wang_2010"
200466,"10.3390/su6010453","id_200466_afshari_2014"
200472,"10.13031/2013.34832","id_200472_sinistore_2010"
200481,"10.1007/s11367-016-1051-7","id_200481_atmaca_2016"
200533,"10.1016/j.buildenv.2011.11.002","id_200533_rossi_2012"
200535,"10.1016/j.biortech.2020.123373","id_200535_singh_2020"
200549,"10.1186/s13068-018-1019-x","id_200549_nie_2018"
200562,"10.3390/en13153934","id_200562_raugei_2020"
200583,"10.1016/j.landurbplan.2018.01.001","id_200583_prezneira_2018"
200584,"10.3390/buildings5031003","id_200584_du_2015"
200597,"10.1017/S1742170517000254","id_200597_christensen_2018"
200613,"10.1007/s11367-012-0400-4","id_200613_matsuda_2012"
200654,"10.1017/S1751731119002519","id_200654_obrien_2020"
200687,"10.2134/agronj2012.0420","id_200687_gao_2013"
200711,"10.3389/fsufs.2021.769478","id_200711_madridsolorzano_2021"
200721,"10.1016/j.spc.2021.04.021","id_200721_li_2021"
200722,"10.1007/s11356-013-1569-1","id_200722_dong_2013"
200741,"10.1016/j.jenvman.2019.03.119","id_200741_yeo_2019"
200753,"10.1016/j.energy.2017.04.068","id_200753_song_2017"
200768,"10.1016/j.jclepro.2017.06.021","id_200768_huang_2018"
200770,"10.1016/j.jclepro.2016.12.049","id_200770_angelo_2017"
200787,NA,"id_200787_li_2014"
200792,"10.1007/978-3-319-22756-6_77","id_200792_de_2015"
200794,"10.1016/j.rser.2011.02.042","id_200794_tabata_2011"
200802,"10.5505/pajes.2018.33603","id_200802_salihoglu_2019"
200809,"10.3390/su8030287","id_200809_serrano_2016"
200834,"10.1016/j.ijhydene.2019.05.073","id_200834_chang_2019"
200837,"10.1016/j.cej.2014.01.066","id_200837_alsalem_2014"
200838,"10.1016/j.biombioe.2016.11.014","id_200838_crossin_2017"
200855,"10.1021/es400821x","id_200855_whitaker_2013"
200869,"10.1007/s11367-011-0259-9","id_200869_ghafghazi_2011"
200906,"10.5846/stxb201304240794","id_200906_cao_2014"
200907,"10.1016/j.promfg.2019.02.054","id_200907_chang_2019"
200986,"10.1016/j.energy.2015.02.025","id_200986_soam_2015"
201001,"10.1016/B978-0-323-88506-5.50024-3","id_201001_akhtar_2021"
201021,"10.1007/s10098-016-1208-x","id_201021_troy_2016"
201027,"10.1016/j.jclepro.2019.119636","id_201027_wang_2020"
201054,NA,"id_201054_dong_2016"
201060,"10.1002/pip.3089","id_201060_stolz_2019"
201066,NA,"id_201066_pourhashem_2011"
201067,NA,"id_201067_engelmann_2014"
201102,"10.1088/1755-1315/310/4/042031","id_201102_zhao_2019"
201106,"10.1007/s12155-015-9611-4","id_201106_sinistore_2015"
201165,"10.1016/j.energy.2012.06.064","id_201165_tabata_2012"
201178,"10.1109/SoutheastCon42311.2019.9020666","id_201178_aljohani_2019"
201182,"10.1007/s11814-021-0746-z","id_201182_lee_2021"
201184,"10.3390/su71215838","id_201184_gong_2015"
201186,"10.1016/j.jclepro.2019.04.276","id_201186_algunaibet_2019"
201193,"10.1007/s11367-013-0689-7","id_201193_zhang_2014"
201199,"10.3390/en14217178","id_201199_ramachandran_2021"
201208,"10.1016/j.apenergy.2021.118354","id_201208_garca_2022"
201213,"10.1016/j.energy.2019.115918","id_201213_wang_2019"
201225,"10.1186/s40663-016-0081-8","id_201225_homagain_2016"
201240,"10.1080/15732479.2019.1642364","id_201240_qiao_2019"
201250,"10.1016/j.eneco.2017.06.002","id_201250_liu_2017"
201264,"10.1061/9780784481301.046","id_201264_shirazi_2018"
201266,"10.1007/s11367-016-1100-2","id_201266_sosa_2017"
201267,"10.1007/s11367-013-0601-5","id_201267_eckelman_2013"
201270,"10.1016/j.proeng.2014.11.463","id_201270_zappone_2014"
201271,"10.1021/es102794m","id_201271_heller_2011"
201284,"10.3390/en10101515","id_201284_liu_2017"
201286,"10.1016/j.jclepro.2018.05.124","id_201286_zhan_2018"
201321,"10.1021/es403768q","id_201321_woertz_2014"
201326,"10.12989/aer.2013.2.4.279","id_201326_kim_2013"
201329,"10.1007/s11367-015-0935-2","id_201329_steenwerth_2015"
201337,"10.1007/s10086-015-1530-7","id_201337_noda_2016"
201347,"10.1016/j.fcr.2014.09.007","id_201347_brodt_2014"
201353,"10.1007/s11367-012-0501-0","id_201353_mallia_2013"
201357,"10.1007/s10086-015-1502-y","id_201357_kayo_2015"
201359,NA,"id_201359_noda_2017"
201379,"10.1016/j.envpol.2011.01.015","id_201379_spatari_2011"
201445,NA,"id_201445_yeh_2010"
201446,NA,"id_201446_lagartinho_2016"
201499,"10.1016/j.enpol.2018.06.010","id_201499_becerra_2018"
201567,"10.1007/s11356-019-04183-5","id_201567_thind_2019"
201625,"10.1117/12.2227996","id_201625_kodamana_2016"
201685,"10.1016/j.esd.2016.02.012","id_201685_clarkesather_2016"
201724,NA,"id_201724_furlan_2017"
201765,"10.1002/er.3488","id_201765_giuffrida_2016"
201815,"10.1007/978-3-7908-2858-0_10","id_201815_grsser_2013"
201838,"10.5194/acp-21-17907-2021","id_201838_levin_2021"
201897,"10.1016/j.gecco.2021.e01608","id_201897_piccioli_2021"
201910,NA,"id_201910_brown_2010"
201916,"10.1038/s41558-018-0337-0","id_201916_erickson_2018"
201936,"10.1002/eap.1489","id_201936_schile_2017"
201958,"10.1016/j.enpol.2013.04.064","id_201958_pearman_2013"
201989,"10.1111/ddi.13225","id_201989_zhang_2021"
202040,"10.1016/j.apenergy.2018.05.058","id_202040_fang_2018"
202061,"10.1080/14693062.2014.997658","id_202061_ranson_2016"
202104,"10.1029/2019EF001361","id_202104_zhao_2020"
202143,"10.1080/10042857.2015.1012252","id_202143_pang_2015"
202153,"10.1016/j.scitotenv.2015.10.015","id_202153_kaspersen_2016"
202165,"10.1002/2013WR015156","id_202165_turner_2014"
202176,NA,"id_202176_rogers_2017"
202231,"10.1007/978-94-007-6719-5_4","id_202231_kissinger_2013"
202235,"10.13128/Techne-22824","id_202235_andreucci_2018"
202254,"10.1007/s00168-014-0644-y","id_202254_coffman_2015"
202397,"10.1007/s00531-015-1264-1","id_202397_conde_2016"
202507,"10.1007/978-3-642-22315-0_1","id_202507_olowa_2011"
202527,"10.1080/21683565.2018.1544960","id_202527_flaten_2019"
202860,"10.3390/su13095081","id_202860_amuyou_2021"
202861,"10.3390/su13095081","id_202861_amuyou_2021"
202872,"10.3390/ijerph182413364","id_202872_zhao_2021"
202903,"10.1016/j.landusepol.2018.03.056","id_202903_vasconcelos_2018"
202910,"10.4018/978-1-4666-9553-5.ch005","id_202910_mayes_2015"
202973,"10.1049/cp.2013.1246","id_202973_fidder_2013"
203023,"10.1061/9780784413197.023","id_203023_xu_2013"
203055,"10.3390/en13184809","id_203055_topel_2020"
203098,"10.1080/09640568.2018.1537975","id_203098_birchall_2019"
203256,"10.1016/j.landusepol.2019.104382","id_203256_duveiller_2020"
203289,"10.1002/eet.1575","id_203289_yalin_2012"
203316,"10.1002/eet.1757","id_203316_lervik_2017"
203396,"10.3390/rs12142270","id_203396_mortoja_2020"
203422,"10.1016/j.scs.2014.04.006","id_203422_aste_2014"
203428,"10.1590/1809-4422ASOC20200059R2VU2021L3DE","id_203428_de_2021"
203429,"10.1016/j.enbuild.2011.05.027","id_203429_bizzarri_2011"
203432,"10.1016/j.esr.2015.02.001","id_203432_lemon_2015"
203435,"10.1068/c11267","id_203435_berkhout_2013"
203537,"10.1080/00358533.2021.1985270","id_203537_wright_2021"
203607,"10.1080/20954816.2016.1218668","id_203607_miao_2016"
203707,"10.1016/j.erss.2019.101376","id_203707_bayulgen_2020"
203722,"10.13057/biodiv/d200316","id_203722_astiani_2019"
203780,"10.1007/s10113-020-01674-x","id_203780_hegga_2020"
203869,"10.1080/15487733.2013.11908105","id_203869_senbel_2013"
203913,"10.1016/j.rser.2016.09.115","id_203913_di_2017"
204019,"10.1111/conl.12115","id_204019_dumoulin_2014"
204070,"10.30765/er.40.3.11","id_204070_geng_2020"
204074,"10.3233/FAIA210267","id_204074_wang_2021"
204112,"10.1016/j.egypro.2016.09.157","id_204112_paatalo_2016"
204300,"10.1016/S1671-2927(11)60174-0","id_204300_zhai_2011"
204334,"10.1029/2020JG005832","id_204334_baustian_2021"
204627,"10.2457/srs.40.57","id_204627_motoki_2010"
204664,"10.1556/AAgr.58.2010.Suppl.1.11","id_204664_birks_2010"
204752,"10.1007/s11356-019-07092-9","id_204752_pan_2020"
205154,"10.1021/es103939a","id_205154_hall_2011"
205359,"10.1016/j.nbd.2020.104831","id_205359_pereira_2020"
205453,"10.1016/j.foreco.2020.118005","id_205453_kretchun_2020"
205460,"10.1109/SEATUC.2018.8788875","id_205460_kresnawan_2018"
205502,"10.15779/Z38K87T","id_205502_postal_2015"
205565,"10.1111/reel.12172","id_205565_mace_2016"
205593,"10.1371/journal.pone.0069244","id_205593_macreadie_2013"
205625,"10.2118/200839-PA","id_205625_demayo_2021"
205725,"10.2495/FEEM20130061","id_205725_wang_2014"
205734,"10.1016/j.apenergy.2018.12.060","id_205734_liu_2019"
205735,"10.20542/0131-2227-2020-64-9-15-25","id_205735_porfiriev_2020"
205738,"10.1098/rspa.2020.0024","id_205738_wang_2020"
205739,"10.1098/rspa.2020.0024rspa20200024","id_205739_wang_2020"
205742,NA,"id_205742_shi_2018"
205782,"10.1016/j.enpol.2009.10.010","id_205782_andress_2010"
205786,"10.1016/j.trd.2018.02.001","id_205786_zhang_2018"
205792,"10.1144/sjg2019-007","id_205792_heinemann_2019"
205823,"10.1016/j.rser.2015.12.076","id_205823_wang_2016"
205844,"10.1080/00330124.2021.1977156","id_205844_williams_2022"
205850,"10.1016/j.enpol.2017.02.009","id_205850_sharmina_2017"
205851,"10.1063/1.4978471","id_205851_jung_2017"
205867,"10.1016/j.enpol.2018.02.001","id_205867_liu_2018"
205869,"10.1080/10042857.2018.1480689","id_205869_wang_2018"
205879,"10.1016/j.resconrec.2020.105315","id_205879_yao_2021"
205893,"10.1016/j.egypro.2014.11.1114","id_205893_boey_2014"
205896,NA,"id_205896_zhu_2010"
205901,"10.1021/acs.est.0c05385","id_205901_lam_2020"
205903,"10.1016/j.jclepro.2020.121228","id_205903_campos_2020"
205930,"10.1016/j.esd.2021.06.005","id_205930_bailis_2021"
205980,"10.1007/s10584-017-1964-6","id_205980_van_2017"
206045,"10.1061/(ASCE)IR.1943-4774.0000770","id_206045_zahmatkesh_2015"
206151,"10.1016/j.energy.2021.120916","id_206151_hiltunen_2021"
206198,"10.4324/9781315739625","id_206198_foletta_2016"
206203,"10.1016/j.cities.2019.02.018","id_206203_caparrosmidwood_2019"
206205,NA,"id_206205_gzyl_2016"
206245,NA,"id_206245_cao_2011"
206262,"10.1109/BIFE.2013.119","id_206262_wang_2014"
206268,"10.12775/EQUIL2011.001","id_206268_grosse_2011"
206277,"10.1088/1755-1315/716/1/012015","id_206277_wehantouw_2021"
206287,"10.1051/e3sconf/202019804015","id_206287_zhu_2020"
206292,"10.1016/j.enpol.2010.07.012","id_206292_yeh_2010"
206331,"10.1016/j.resconrec.2021.106108","id_206331_xiao_2022"
